Unit ID,Unit Visit Gkey,Complex Id,Facility Id,Yard Id,Category Id,Equipment Class,Container Length,Equipment type,Freight Kind,Destination,Unit Weight in kg,Verified Gross Mass (Kg),Reefer,OOG Unit,Hazardous Flag,Hazard UN Numbers,IMDG Code,Stow Code 1,Stow Code 2,Stow Code 3,Port of Discharge,Actual Inbound Carrier visit ID,Inbound Service,Actual Outbound Carrier visit ID,Outbound Service,Arrival Mode,Current Position,Visit State,Transit State,Time Out,Time In,Move Complete Time,Ctr From Position,Ctr To Position
ONEY6002485,3042938,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,24304.422679,24627.27438,No,No,No,,,,,,INMAA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D87219C2,IN_YARD,S40_YARD,03/25/2026 17:28,03/25/2026 12:51,03/25/2026 12:51,V-ONE180176-974805,Y-PEB-D87219C2
CMAU6001831,3043181,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,13514.889666,13804.27589,No,No,No,,,,,,CNNGB,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-809422,3DEPARTED,S70_DEPARTED,03/25/2026 14:01,03/25/2026 07:57,03/25/2026 12:51,Y-PEB-G95936C4,V-ONE180116-809422
GCXU6001068,3042557,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,13631.593351,14054.14065,No,No,No,,,,,,CNSHA,,,MSC180164,VS-PEB-14,TRUCK,V-MSC180164-491117,3DEPARTED,S70_DEPARTED,03/25/2026 14:06,03/25/2026 11:20,03/25/2026 12:52,Y-PEB-A69693C6,V-MSC180164-491117
MAEU6001123,3042939,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,29614.911241,29743.64036,No,No,Yes,5,9,,,,CNSHA,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-805013,3DEPARTED,S70_DEPARTED,03/25/2026 15:22,03/25/2026 08:07,03/25/2026 12:52,Y-PEB-G37029C1,V-ONE180176-805013
OOLU6002144,3043182,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,7300.188926,7734.80091,No,No,Yes,7,4.1,,,,INMAA,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-F22883C2,IN_YARD,S40_YARD,03/25/2026 15:24,03/25/2026 12:52,03/25/2026 12:52,V-ONE180116-457576,Y-PEB-F22883C2
GCXU6000853,3042558,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,MTL,,8195.086947,8564.11073,Yes,No,No,,,,,,USLAX,MSC180164,VS-PEB-14,MSC180164,VS-PEB-14,VESSEL,Y-PEB-D73762C2,IN_YARD,S40_YARD,03/25/2026 18:25,03/25/2026 12:53,03/25/2026 12:53,V-MSC180164-289983,Y-PEB-D73762C2
ONEY6000385,3042559,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,2974.924931,3206.85861,No,Yes,No,,,,,,INMAA,MSC180164,VS-PEB-14,MSC180164,VS-PEB-14,VESSEL,Y-PEB-D47073C5,IN_YARD,S40_YARD,03/25/2026 16:47,03/25/2026 12:53,03/25/2026 12:53,V-MSC180164-820742,Y-PEB-D47073C5
CMAU6003105,3042940,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,3389.488282,3676.43368,No,No,Yes,2,9,,,,CNSHA,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-F77731C3,IN_YARD,S40_YARD,03/25/2026 15:21,03/25/2026 10:19,03/25/2026 12:53,Y-PEB-C49235C5,Y-PEB-F77731C3
OOLU6001018,3042941,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,16365.896824,16427.83785,No,Yes,No,,,,,,KRPUS,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-F72084C5,IN_YARD,S40_YARD,03/25/2026 14:20,03/25/2026 10:27,03/25/2026 12:53,Y-PEB-F78795C3,Y-PEB-F72084C5
OOLU6001319,3043183,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,6687.035736,7165.20437,No,No,No,,,,,,SGSIN,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-F87515C5,IN_YARD,S40_YARD,03/25/2026 15:25,03/25/2026 12:53,03/25/2026 12:53,V-ONE180116-855278,Y-PEB-F87515C5
GCXU6004294,3042560,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,12959.621732,13196.21932,No,No,No,,,,,,CNNGB,MSC180164,VS-PEB-14,MSC180164,VS-PEB-14,VESSEL,Y-PEB-D88212C3,IN_YARD,S40_YARD,03/25/2026 20:08,03/25/2026 12:54,03/25/2026 12:54,V-MSC180164-368723,Y-PEB-D88212C3
MSCU6002741,3042942,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTL,,3408.903637,3701.65774,No,No,No,,,,,,CNSHA,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-494782,3DEPARTED,S70_DEPARTED,03/25/2026 16:15,03/25/2026 10:54,03/25/2026 12:54,Y-PEB-C50492C6,V-ONE180176-494782
OOLU6001690,3042943,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,22595.33579,23042.83605,No,No,No,,,,,,JPYOK,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D92344C4,IN_YARD,S40_YARD,03/25/2026 16:59,03/25/2026 12:54,03/25/2026 12:54,V-ONE180176-983411,Y-PEB-D92344C4
GCXU6003984,3043184,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,13539.074413,13716.17058,No,No,No,,,,,,SGSIN,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-388530,3DEPARTED,S70_DEPARTED,03/25/2026 15:23,03/25/2026 08:59,03/25/2026 12:54,Y-PEB-C10042C5,V-ONE180116-388530
MSCU6000915,3042561,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,30686.234082,30827.51603,No,No,No,,,,,,KRPUS,,,MSC180164,VS-PEB-14,TRUCK,Y-PEB-C94140C5,IN_YARD,S40_YARD,03/25/2026 18:34,03/25/2026 10:26,03/25/2026 12:55,Y-PEB-F21453C3,Y-PEB-C94140C5
ONEY6005206,3042562,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,30297.557731,,No,No,No,,,,,,SGSIN,MSC180164,VS-PEB-14,MSC180164,VS-PEB-14,VESSEL,Y-PEB-D79397C3,IN_YARD,S40_YARD,03/25/2026 19:59,03/25/2026 12:55,03/25/2026 12:55,V-MSC180164-265667,Y-PEB-D79397C3
HLCU6002948,3042944,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,6946.986018,,No,No,Yes,9,5.1,,,,SGSIN,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D23055C1,IN_YARD,S40_YARD,03/25/2026 16:29,03/25/2026 12:55,03/25/2026 12:55,V-ONE180176-917842,Y-PEB-D23055C1
GCXU6005185,3043185,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,27492.865102,27793.24752,Yes,No,Yes,3,5.1,,,,CNSHA,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-865168,3DEPARTED,S70_DEPARTED,03/25/2026 14:37,03/25/2026 10:23,03/25/2026 12:55,Y-PEB-D34568C6,V-ONE180116-865168
ONEY6003113,3042563,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,28192.898763,28656.57037,No,No,No,,,,,,CNNGB,,,MSC180164,VS-PEB-14,TRUCK,V-MSC180164-797181,3DEPARTED,S70_DEPARTED,03/25/2026 15:35,03/25/2026 08:56,03/25/2026 12:56,Y-PEB-D21840C4,V-MSC180164-797181
ONEY6005207,3042564,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,7485.167214,7860.37461,No,No,No,,,,,,NLRTM,MSC180164,VS-PEB-14,MSC180164,VS-PEB-14,VESSEL,Y-PEB-D73226C5,IN_YARD,S40_YARD,03/25/2026 17:42,03/25/2026 12:56,03/25/2026 12:56,V-MSC180164-969411,Y-PEB-D73226C5
OOLU6001690,3042945,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,25088.062103,25517.77126,No,No,No,,,,,,CNSHA,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-D53320C5,IN_YARD,S40_YARD,03/25/2026 16:57,03/25/2026 10:26,03/25/2026 12:56,Y-PEB-A19289C4,Y-PEB-D53320C5
HLCU6004089,3042946,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,29380.796226,29822.31884,No,No,No,,,,,,KRPUS,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-829870,3DEPARTED,S70_DEPARTED,03/25/2026 15:12,03/25/2026 11:46,03/25/2026 12:56,Y-PEB-G65967C2,V-ONE180176-829870
GCXU6001401,3043186,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,22160.504343,22496.14319,No,No,No,,,,,,INMAA,,,ONE180116,VS-PEB-10,TRUCK,Y-PEB-F42040C2,IN_YARD,S40_YARD,03/25/2026 14:51,03/25/2026 10:52,03/25/2026 12:56,Y-PEB-D39799C5,Y-PEB-F42040C2
MAEU6005158,3042565,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,FCL,,23635.719632,24006.58472,Yes,No,No,,,,,,NLRTM,,,MSC180164,VS-PEB-14,TRUCK,Y-PEB-A79694C6,IN_YARD,S40_YARD,03/25/2026 14:08,03/25/2026 11:22,03/25/2026 12:57,Y-PEB-C80420C2,Y-PEB-A79694C6
CMAU6000084,3042947,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,25613.056745,25675.82976,No,No,Yes,2,5.1,,,,INMAA,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-877321,3DEPARTED,S70_DEPARTED,03/25/2026 16:49,03/25/2026 10:38,03/25/2026 12:57,Y-PEB-D56436C1,V-ONE180176-877321
OOLU6002407,3043187,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,FCL,,14999.561177,15154.34876,No,No,No,,,,,,CNNGB,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-932035,3DEPARTED,S70_DEPARTED,03/25/2026 14:12,03/25/2026 11:37,03/25/2026 12:57,Y-PEB-F88886C6,V-ONE180116-932035
MAEU6003998,3042566,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,4541.300851,4792.86431,No,No,No,,,,,,USLAX,,,MSC180164,VS-PEB-14,TRUCK,V-MSC180164-824186,3DEPARTED,S70_DEPARTED,03/25/2026 15:52,03/25/2026 08:18,03/25/2026 12:58,Y-PEB-C76370C2,V-MSC180164-824186
OOLU6001807,3042948,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,15380.768027,,No,No,Yes,8,1.1,,,,INMAA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D38130C4,IN_YARD,S40_YARD,03/25/2026 19:01,03/25/2026 12:58,03/25/2026 12:58,V-ONE180176-677722,Y-PEB-D38130C4
GCXU6004049,3042949,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,7922.764578,8306.75723,No,No,No,,,,,,NLRTM,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-151695,3DEPARTED,S70_DEPARTED,03/25/2026 15:32,03/25/2026 09:05,03/25/2026 12:58,Y-PEB-C41237C6,V-ONE180176-151695
HLCU6002567,3043188,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,24789.518602,24995.61352,No,No,No,,,,,,USLAX,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-F41750C4,IN_YARD,S40_YARD,03/25/2026 17:40,03/25/2026 12:58,03/25/2026 12:58,V-ONE180116-238884,Y-PEB-F41750C4
TRLU6000780,3042950,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,23461.549745,23695.11568,No,No,No,,,,,,INMAA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D78454C5,IN_YARD,S40_YARD,03/25/2026 18:31,03/25/2026 12:59,03/25/2026 12:59,V-ONE180176-255989,Y-PEB-D78454C5
GCXU6004049,3043189,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,20835.211552,20898.97919,No,No,Yes,7,3,,,,USLAX,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-F18253C3,IN_YARD,S40_YARD,03/25/2026 16:57,03/25/2026 12:59,03/25/2026 12:59,V-ONE180116-149893,Y-PEB-F18253C3
ONEY6002153,3042951,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,14840.993227,15041.18407,No,No,No,,,,,,CNSHA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D94418C5,IN_YARD,S40_YARD,03/25/2026 18:12,03/25/2026 13:00,03/25/2026 13:00,V-ONE180176-369756,Y-PEB-D94418C5
CMAU6001831,3042952,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,13560.596001,14048.5528,No,No,No,,,,,,INMAA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D52128C2,IN_YARD,S40_YARD,03/25/2026 15:39,03/25/2026 13:00,03/25/2026 13:00,V-ONE180176-513105,Y-PEB-D52128C2
GCXU6005233,3043190,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,11609.039054,11873.20446,No,No,No,,,,,,CNSHA,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-205021,3DEPARTED,S70_DEPARTED,03/25/2026 14:17,03/25/2026 10:05,03/25/2026 13:00,Y-PEB-A15311C4,V-ONE180116-205021
TRLU6004827,3042953,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,27052.958306,27277.63639,No,No,No,,,,,,JPYOK,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D99321C4,IN_YARD,S40_YARD,03/25/2026 17:42,03/25/2026 13:01,03/25/2026 13:01,V-ONE180176-984475,Y-PEB-D99321C4
GCXU6005061,3043191,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,13240.799214,13317.03716,No,No,Yes,2,6.1,,,,JPYOK,,,ONE180116,VS-PEB-10,TRUCK,Y-PEB-C94168C4,IN_YARD,S40_YARD,03/25/2026 14:55,03/25/2026 10:57,03/25/2026 13:01,Y-PEB-G80494C6,Y-PEB-C94168C4
ONEY6004303,3042954,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,8262.850685,8733.6398,No,No,No,,,,,,CNNGB,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D61921C3,IN_YARD,S40_YARD,03/25/2026 18:00,03/25/2026 13:02,03/25/2026 13:02,V-ONE180176-134726,Y-PEB-D61921C3
ONEY6000457,3042955,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,16052.816957,16370.8901,No,No,No,,,,,,SGSIN,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-C11661C6,IN_YARD,S40_YARD,03/25/2026 17:20,03/25/2026 12:02,03/25/2026 13:02,Y-PEB-C65984C2,Y-PEB-C11661C6
HLCU6002871,3043192,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,15037.475537,15283.47036,No,No,No,,,,,,JPYOK,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C27339C6,IN_YARD,S40_YARD,03/25/2026 18:47,03/25/2026 13:02,03/25/2026 13:02,V-ONE180116-683636,Y-PEB-C27339C6
CMAU6000062,3042956,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,12794.797064,12867.79841,No,No,Yes,2,9,,,,KRPUS,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D56163C4,IN_YARD,S40_YARD,03/25/2026 15:08,03/25/2026 13:03,03/25/2026 13:03,V-ONE180176-724436,Y-PEB-D56163C4
OOLU6004828,3042957,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,24423.590591,24607.86559,No,No,No,,,,,,JPYOK,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D82447C4,IN_YARD,S40_YARD,03/25/2026 18:09,03/25/2026 13:03,03/25/2026 13:03,V-ONE180176-196540,Y-PEB-D82447C4
CMAU6003033,3043193,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,30061.558982,30409.32837,No,No,Yes,2,5.1,,,,JPYOK,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-397419,3DEPARTED,S70_DEPARTED,03/25/2026 14:21,03/25/2026 11:49,03/25/2026 13:03,Y-PEB-C64450C5,V-ONE180116-397419
MAEU6002743,3042958,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,13286.323622,,No,No,No,,,,,,NLRTM,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D70256C4,IN_YARD,S40_YARD,03/25/2026 18:43,03/25/2026 13:04,03/25/2026 13:04,V-ONE180176-636495,Y-PEB-D70256C4
MAEU6004305,3043194,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC20,20ft General,MTY,,11701.448685,12007.44856,No,No,Yes,5,2.1,,,,JPYOK,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-517146,3DEPARTED,S70_DEPARTED,03/25/2026 14:09,03/25/2026 11:41,03/25/2026 13:04,Y-PEB-G69969C4,V-ONE180116-517146
CMAU6002450,3042959,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,26411.182945,26489.64098,No,No,Yes,3,9,,,,KRPUS,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-G40361C3,IN_YARD,S40_YARD,03/25/2026 15:37,03/25/2026 11:50,03/25/2026 13:05,Y-PEB-G38880C3,Y-PEB-G40361C3
MSCU6005248,3042960,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,6181.645595,6435.3269,No,No,No,,,,,,USLAX,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D87728C6,IN_YARD,S40_YARD,03/25/2026 19:55,03/25/2026 13:05,03/25/2026 13:05,V-ONE180176-510658,Y-PEB-D87728C6
GCXU6004882,3043195,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,5296.895737,5691.8141,No,No,No,,,,,,CNNGB,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-900833,3DEPARTED,S70_DEPARTED,03/25/2026 16:00,03/25/2026 10:14,03/25/2026 13:05,Y-PEB-C14447C1,V-ONE180116-900833
ONEY6005249,3042961,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,12519.102115,12623.3899,No,No,No,,,,,,CNNGB,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D20719C1,IN_YARD,S40_YARD,03/25/2026 15:59,03/25/2026 13:06,03/25/2026 13:06,V-ONE180176-689511,Y-PEB-D20719C1
HLCU6000662,3043196,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,4389.268133,4469.72832,No,No,Yes,9,9,,,,JPYOK,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C63210C4,IN_YARD,S40_YARD,03/25/2026 18:59,03/25/2026 13:06,03/25/2026 13:06,V-ONE180116-510386,Y-PEB-C63210C4
HLCU6003597,3042962,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft Reefer,MTY,,17678.931753,,Yes,No,No,,,,,,CNSHA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D67223C4,IN_YARD,S40_YARD,03/25/2026 17:34,03/25/2026 13:07,03/25/2026 13:07,V-ONE180176-582777,Y-PEB-D67223C4
ONEY6005128,3042963,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTL,,6074.05896,6481.22463,No,No,Yes,1,1.1,,,,JPYOK,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-913081,3DEPARTED,S70_DEPARTED,03/25/2026 15:12,03/25/2026 08:42,03/25/2026 13:07,Y-PEB-F48730C5,V-ONE180176-913081
OOLU6000590,3043197,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,9078.758803,,No,No,No,,,,,,JPYOK,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-242296,3DEPARTED,S70_DEPARTED,03/25/2026 14:52,03/25/2026 09:52,03/25/2026 13:07,Y-PEB-G44591C4,V-ONE180116-242296
MAEU6003039,3042964,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,10504.488205,10751.78209,No,No,No,,,,,,CNSHA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D77291C3,IN_YARD,S40_YARD,03/25/2026 19:36,03/25/2026 13:08,03/25/2026 13:08,V-ONE180176-533332,Y-PEB-D77291C3
MAEU6002222,3043198,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,7495.868705,7728.37889,No,No,No,,,,,,CNNGB,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C94253C5,IN_YARD,S40_YARD,03/25/2026 17:12,03/25/2026 13:08,03/25/2026 13:08,V-ONE180116-851591,Y-PEB-C94253C5
GCXU6005250,3042965,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,13975.905409,,No,No,No,,,,,,KRPUS,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D48662C6,IN_YARD,S40_YARD,03/25/2026 18:47,03/25/2026 13:09,03/25/2026 13:09,V-ONE180176-912220,Y-PEB-D48662C6
MSCU6002501,3042966,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,5741.198374,6231.74529,No,No,Yes,8,1.1,,,,JPYOK,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-420871,3DEPARTED,S70_DEPARTED,03/25/2026 16:15,03/25/2026 09:27,03/25/2026 13:09,Y-PEB-F77348C2,V-ONE180176-420871
MSCU6005278,3043199,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube General,MTY,,17020.123498,17345.35781,No,No,No,,,,,,INMAA,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C37852C2,IN_YARD,S40_YARD,03/25/2026 19:12,03/25/2026 13:09,03/25/2026 13:09,V-ONE180116-782305,Y-PEB-C37852C2
GCXU6001985,3042967,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,13956.597532,14281.40579,No,No,No,,,,,,INMAA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D28154C3,IN_YARD,S40_YARD,03/25/2026 19:47,03/25/2026 13:10,03/25/2026 13:10,V-ONE180176-137273,Y-PEB-D28154C3
MAEU6000128,3043200,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,6539.024907,6652.57545,No,No,Yes,4,8,,,,CNSHA,,,ONE180116,VS-PEB-10,TRUCK,V-ONE180116-807720,3DEPARTED,S70_DEPARTED,03/25/2026 16:54,03/25/2026 10:56,03/25/2026 13:10,Y-PEB-F63642C1,V-ONE180116-807720
HLCU6000405,3042968,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,10922.311158,11201.71608,No,No,No,,,,,,NLRTM,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D59543C2,IN_YARD,S40_YARD,03/25/2026 21:32,03/25/2026 13:11,03/25/2026 13:11,V-ONE180176-991821,Y-PEB-D59543C2
ONEY6001817,3042969,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,FCL,,31240.424086,31479.84596,No,No,Yes,6,1.1,,,,CNSHA,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D20967C3,IN_YARD,S40_YARD,03/25/2026 16:11,03/25/2026 13:11,03/25/2026 13:11,V-ONE180176-137048,Y-PEB-D20967C3
MSCU6005279,3043201,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTY,,10166.339916,10397.97785,No,No,No,,,,,,CNSHA,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C68112C1,IN_YARD,S40_YARD,03/25/2026 16:07,03/25/2026 13:11,03/25/2026 13:11,V-ONE180116-629643,Y-PEB-C68112C1
ONEY6001146,3042970,USPEB,PEB,PEB,EXPRT,CONTAINER,BASIC40,40ft Hi-Cube General,FCL,,17904.265789,18269.8937,No,No,No,,,,,,NLRTM,,,ONE180176,VS-PEB-15,TRUCK,V-ONE180176-225494,3DEPARTED,S70_DEPARTED,03/25/2026 15:13,03/25/2026 08:49,03/25/2026 13:12,Y-PEB-D33193C2,V-ONE180176-225494
ONEY6005280,3043202,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,27997.949957,,No,No,Yes,4,9,,,,NLRTM,ONE180116,VS-PEB-10,ONE180116,VS-PEB-10,VESSEL,Y-PEB-C29554C1,IN_YARD,S40_YARD,03/25/2026 17:14,03/25/2026 13:12,03/25/2026 13:12,V-ONE180116-632368,Y-PEB-C29554C1
GCXU6004372,3042971,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC20,20ft General,MTL,,24775.028115,25149.773,No,No,No,,,,,,CNNGB,,,ONE180176,VS-PEB-15,TRUCK,Y-PEB-G42142C5,IN_YARD,S40_YARD,03/25/2026 16:27,03/25/2026 10:57,03/25/2026 13:13,Y-PEB-D85320C3,Y-PEB-G42142C5
OOLU6001187,3042972,USPEB,PEB,PEB,IMPRT,CONTAINER,BASIC40,40ft Hi-Cube Reefer,FCL,,21540.778035,22029.82371,Yes,No,No,,,,,,NLRTM,ONE180176,VS-PEB-15,ONE180176,VS-PEB-15,VESSEL,Y-PEB-D67822C2,IN_YARD,S40_YARD,03/25/2026 19:54,03/25/2026 13:13,03/25/2026 13:13,V-ONE180176-232921,Y-PEB-D67822C2
